O*NET-SOC Code	Element ID	Element Name	Scale ID	Category	Data Value	N	Standard Error	Lower CI Bound	Upper CI Bound	Recommend Suppress	Date	Domain Source
29-2011.01	3.A.2	On-Site or In-Plant Training	PT	6	15.38	26	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.01	3.A.2	On-Site or In-Plant Training	PT	7	3.85	26	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.01	3.A.2	On-Site or In-Plant Training	PT	8	0.00	26	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.01	3.A.2	On-Site or In-Plant Training	PT	9	0.00	26	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.01	3.A.3	On-the-Job Training	OJ	1	3.85	26	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.01	3.A.3	On-the-Job Training	OJ	2	0.00	26	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.01	3.A.3	On-the-Job Training	OJ	3	3.85	26	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.01	3.A.3	On-the-Job Training	OJ	4	19.23	26	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.01	3.A.3	On-the-Job Training	OJ	5	38.46	26	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.01	3.A.3	On-the-Job Training	OJ	6	26.92	26	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.01	3.A.3	On-the-Job Training	OJ	7	7.69	26	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.01	3.A.3	On-the-Job Training	OJ	8	0.00	26	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.01	3.A.3	On-the-Job Training	OJ	9	0.00	26	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.02	2.D.1	Required Level of Education	RL	1	0.00	26	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.02	2.D.1	Required Level of Education	RL	2	0.00	26	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.02	2.D.1	Required Level of Education	RL	3	0.00	26	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.02	2.D.1	Required Level of Education	RL	4	0.00	26	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.02	2.D.1	Required Level of Education	RL	5	0.00	26	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.02	2.D.1	Required Level of Education	RL	6	38.46	26	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.02	2.D.1	Required Level of Education	RL	7	61.54	26	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.02	2.D.1	Required Level of Education	RL	8	0.00	26	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.02	2.D.1	Required Level of Education	RL	9	0.00	26	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.02	2.D.1	Required Level of Education	RL	10	0.00	26	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.02	2.D.1	Required Level of Education	RL	11	0.00	26	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.02	2.D.1	Required Level of Education	RL	12	0.00	26	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.02	3.A.1	Related Work Experience	RW	1	61.54	26	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.02	3.A.1	Related Work Experience	RW	2	0.00	26	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.02	3.A.1	Related Work Experience	RW	3	0.00	26	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.02	3.A.1	Related Work Experience	RW	4	3.85	26	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.02	3.A.1	Related Work Experience	RW	5	15.38	26	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.02	3.A.1	Related Work Experience	RW	6	11.54	26	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.02	3.A.1	Related Work Experience	RW	7	0.00	26	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.02	3.A.1	Related Work Experience	RW	8	7.69	26	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.02	3.A.1	Related Work Experience	RW	9	0.00	26	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.02	3.A.1	Related Work Experience	RW	10	0.00	26	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.02	3.A.1	Related Work Experience	RW	11	0.00	26	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.02	3.A.2	On-Site or In-Plant Training	PT	1	34.62	26	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.02	3.A.2	On-Site or In-Plant Training	PT	2	7.69	26	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.02	3.A.2	On-Site or In-Plant Training	PT	3	7.69	26	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.02	3.A.2	On-Site or In-Plant Training	PT	4	30.77	26	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.02	3.A.2	On-Site or In-Plant Training	PT	5	15.38	26	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.02	3.A.2	On-Site or In-Plant Training	PT	6	3.85	26	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.02	3.A.2	On-Site or In-Plant Training	PT	7	0.00	26	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.02	3.A.2	On-Site or In-Plant Training	PT	8	0.00	26	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.02	3.A.2	On-Site or In-Plant Training	PT	9	0.00	26	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.02	3.A.3	On-the-Job Training	OJ	1	19.23	26	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.02	3.A.3	On-the-Job Training	OJ	2	15.38	26	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.02	3.A.3	On-the-Job Training	OJ	3	19.23	26	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.02	3.A.3	On-the-Job Training	OJ	4	30.77	26	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.02	3.A.3	On-the-Job Training	OJ	5	15.38	26	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.02	3.A.3	On-the-Job Training	OJ	6	0.00	26	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.02	3.A.3	On-the-Job Training	OJ	7	0.00	26	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.02	3.A.3	On-the-Job Training	OJ	8	0.00	26	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.02	3.A.3	On-the-Job Training	OJ	9	0.00	26	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.03	2.D.1	Required Level of Education	RL	1	0.00	40	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.03	2.D.1	Required Level of Education	RL	2	7.50	40	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.03	2.D.1	Required Level of Education	RL	3	10.00	40	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.03	2.D.1	Required Level of Education	RL	4	2.50	40	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.03	2.D.1	Required Level of Education	RL	5	47.50	40	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.03	2.D.1	Required Level of Education	RL	6	25.00	40	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.03	2.D.1	Required Level of Education	RL	7	2.50	40	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.03	2.D.1	Required Level of Education	RL	8	0.00	40	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.03	2.D.1	Required Level of Education	RL	9	2.50	40	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.03	2.D.1	Required Level of Education	RL	10	2.50	40	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.03	2.D.1	Required Level of Education	RL	11	0.00	40	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.03	2.D.1	Required Level of Education	RL	12	0.00	40	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.03	3.A.1	Related Work Experience	RW	1	10.00	40	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.03	3.A.1	Related Work Experience	RW	2	0.00	40	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.03	3.A.1	Related Work Experience	RW	3	0.00	40	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.03	3.A.1	Related Work Experience	RW	4	5.00	40	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.03	3.A.1	Related Work Experience	RW	5	12.50	40	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.03	3.A.1	Related Work Experience	RW	6	42.50	40	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.03	3.A.1	Related Work Experience	RW	7	17.50	40	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.03	3.A.1	Related Work Experience	RW	8	5.00	40	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.03	3.A.1	Related Work Experience	RW	9	2.50	40	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.03	3.A.1	Related Work Experience	RW	10	5.00	40	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.03	3.A.1	Related Work Experience	RW	11	0.00	40	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.03	3.A.2	On-Site or In-Plant Training	PT	1	22.50	40	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.03	3.A.2	On-Site or In-Plant Training	PT	2	12.50	40	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.03	3.A.2	On-Site or In-Plant Training	PT	3	15.00	40	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.03	3.A.2	On-Site or In-Plant Training	PT	4	5.00	40	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.03	3.A.2	On-Site or In-Plant Training	PT	5	22.50	40	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.03	3.A.2	On-Site or In-Plant Training	PT	6	15.00	40	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.03	3.A.2	On-Site or In-Plant Training	PT	7	5.00	40	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.03	3.A.2	On-Site or In-Plant Training	PT	8	2.50	40	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.03	3.A.2	On-Site or In-Plant Training	PT	9	0.00	40	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.03	3.A.3	On-the-Job Training	OJ	1	2.50	40	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.03	3.A.3	On-the-Job Training	OJ	2	17.50	40	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.03	3.A.3	On-the-Job Training	OJ	3	15.00	40	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.03	3.A.3	On-the-Job Training	OJ	4	15.00	40	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.03	3.A.3	On-the-Job Training	OJ	5	22.50	40	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.03	3.A.3	On-the-Job Training	OJ	6	17.50	40	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.03	3.A.3	On-the-Job Training	OJ	7	10.00	40	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.03	3.A.3	On-the-Job Training	OJ	8	0.00	40	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2011.03	3.A.3	On-the-Job Training	OJ	9	0.00	40	n/a	n/a	n/a	n/a	07/2014	Occupational Expert
29-2012.00	2.D.1	Required Level of Education	RL	1	0.00	40	0.00	n/a	n/a	N	07/2014	Incumbent
29-2012.00	2.D.1	Required Level of Education	RL	2	4.24	40	4.08	0.58	25.31	N	07/2014	Incumbent
29-2012.00	2.D.1	Required Level of Education	RL	3	0.44	40	0.46	0.05	3.52	N	07/2014	Incumbent
29-2012.00	2.D.1	Required Level of Education	RL	4	0.91	40	0.81	0.15	5.31	N	07/2014	Incumbent
29-2012.00	2.D.1	Required Level of Education	RL	5	30.90	40	12.53	12.00	59.44	N	07/2014	Incumbent
29-2012.00	2.D.1	Required Level of Education	RL	6	45.93	40	11.66	24.74	68.71	N	07/2014	Incumbent
29-2012.00	2.D.1	Required Level of Education	RL	7	10.47	40	6.77	2.64	33.52	N	07/2014	Incumbent
29-2012.00	2.D.1	Required Level of Education	RL	8	6.80	40	6.62	0.87	37.66	N	07/2014	Incumbent
29-2012.00	2.D.1	Required Level of Education	RL	9	0.00	40	0.00	n/a	n/a	N	07/2014	Incumbent
29-2012.00	2.D.1	Required Level of Education	RL	10	0.31	40	0.32	0.04	2.46	N	07/2014	Incumbent
29-2012.00	2.D.1	Required Level of Education	RL	11	0.00	40	0.00	n/a	n/a	N	07/2014	Incumbent
29-2012.00	2.D.1	Required Level of Education	RL	12	0.00	40	0.00	n/a	n/a	N	07/2014	Incumbent
29-2012.00	3.A.1	Related Work Experience	RW	1	24.19	41	12.51	7.44	55.87	N	07/2014	Incumbent
29-2012.00	3.A.1	Related Work Experience	RW	2	4.04	41	3.69	0.61	22.41	N	07/2014	Incumbent
29-2012.00	3.A.1	Related Work Experience	RW	3	0.34	41	0.26	0.07	1.60	N	07/2014	Incumbent
29-2012.00	3.A.1	Related Work Experience	RW	4	13.01	41	7.31	3.89	35.58	N	07/2014	Incumbent
29-2012.00	3.A.1	Related Work Experience	RW	5	26.38	41	9.48	11.79	49.00	N	07/2014	Incumbent
29-2012.00	3.A.1	Related Work Experience	RW	6	2.92	41	1.41	1.09	7.62	N	07/2014	Incumbent
29-2012.00	3.A.1	Related Work Experience	RW	7	13.92	41	7.56	4.32	36.68	N	07/2014	Incumbent
29-2012.00	3.A.1	Related Work Experience	RW	8	15.18	41	8.90	4.24	41.99	N	07/2014	Incumbent
29-2012.00	3.A.1	Related Work Experience	RW	9	0.00	41	0.00	n/a	n/a	N	07/2014	Incumbent
29-2012.00	3.A.1	Related Work Experience	RW	10	0.00	41	0.00	n/a	n/a	N	07/2014	Incumbent
29-2012.00	3.A.1	Related Work Experience	RW	11	0.00	41	0.00	n/a	n/a	N	07/2014	Incumbent
29-2012.00	3.A.2	On-Site or In-Plant Training	PT	1	17.33	41	7.81	6.51	38.68	N	07/2014	Incumbent
29-2012.00	3.A.2	On-Site or In-Plant Training	PT	2	20.10	41	9.35	7.19	44.93	N	07/2014	Incumbent
29-2012.00	3.A.2	On-Site or In-Plant Training	PT	3	31.22	41	9.68	15.43	53.04	N	07/2014	Incumbent
29-2012.00	3.A.2	On-Site or In-Plant Training	PT	4	8.04	41	6.12	1.61	31.80	N	07/2014	Incumbent
29-2012.00	3.A.2	On-Site or In-Plant Training	PT	5	16.20	41	8.07	5.49	39.14	N	07/2014	Incumbent
29-2012.00	3.A.2	On-Site or In-Plant Training	PT	6	0.31	41	0.33	0.04	2.52	N	07/2014	Incumbent
29-2012.00	3.A.2	On-Site or In-Plant Training	PT	7	6.79	41	6.12	1.02	33.97	N	07/2014	Incumbent
29-2012.00	3.A.2	On-Site or In-Plant Training	PT	8	0.00	41	0.00	n/a	n/a	N	07/2014	Incumbent
29-2012.00	3.A.2	On-Site or In-Plant Training	PT	9	0.00	41	0.00	n/a	n/a	N	07/2014	Incumbent
29-2012.00	3.A.3	On-the-Job Training	OJ	1	0.00	41	0.00	n/a	n/a	N	07/2014	Incumbent
29-2012.00	3.A.3	On-the-Job Training	OJ	2	8.65	41	6.09	1.95	31.04	N	07/2014	Incumbent
29-2012.00	3.A.3	On-the-Job Training	OJ	3	33.47	41	9.95	16.94	55.39	N	07/2014	Incumbent
29-2012.00	3.A.3	On-the-Job Training	OJ	4	25.21	41	13.15	7.60	57.98	N	07/2014	Incumbent
29-2012.00	3.A.3	On-the-Job Training	OJ	5	19.09	41	8.62	7.09	42.17	N	07/2014	Incumbent
29-2012.00	3.A.3	On-the-Job Training	OJ	6	13.58	41	8.38	3.58	39.95	N	07/2014	Incumbent
29-2012.00	3.A.3	On-the-Job Training	OJ	7	0.00	41	0.00	n/a	n/a	N	07/2014	Incumbent
29-2012.00	3.A.3	On-the-Job Training	OJ	8	0.00	41	0.00	n/a	n/a	N	07/2014	Incumbent
29-2012.00	3.A.3	On-the-Job Training	OJ	9	0.00	41	0.00	n/a	n/a	N	07/2014	Incumbent
29-2021.00	2.D.1	Required Level of Education	RL	1	0.00	38	0.00	n/a	n/a	N	07/2013	Incumbent
29-2021.00	2.D.1	Required Level of Education	RL	2	0.00	38	0.00	n/a	n/a	N	07/2013	Incumbent
29-2021.00	2.D.1	Required Level of Education	RL	3	0.00	38	0.00	n/a	n/a	N	07/2013	Incumbent
29-2021.00	2.D.1	Required Level of Education	RL	4	0.00	38	0.00	n/a	n/a	N	07/2013	Incumbent
29-2021.00	2.D.1	Required Level of Education	RL	5	78.53	38	8.53	56.75	91.07	N	07/2013	Incumbent
29-2021.00	2.D.1	Required Level of Education	RL	6	20.70	38	8.54	8.34	42.82	N	07/2013	Incumbent
29-2021.00	2.D.1	Required Level of Education	RL	7	0.76	38	0.79	0.09	5.93	N	07/2013	Incumbent
29-2021.00	2.D.1	Required Level of Education	RL	8	0.00	38	0.00	n/a	n/a	N	07/2013	Incumbent
29-2021.00	2.D.1	Required Level of Education	RL	9	0.00	38	0.00	n/a	n/a	N	07/2013	Incumbent
29-2021.00	2.D.1	Required Level of Education	RL	10	0.00	38	0.00	n/a	n/a	N	07/2013	Incumbent
29-2021.00	2.D.1	Required Level of Education	RL	11	0.00	38	0.00	n/a	n/a	N	07/2013	Incumbent
29-2021.00	2.D.1	Required Level of Education	RL	12	0.00	38	0.00	n/a	n/a	N	07/2013	Incumbent
29-2021.00	3.A.1	Related Work Experience	RW	1	51.28	37	9.86	32.11	70.09	N	07/2013	Incumbent
29-2021.00	3.A.1	Related Work Experience	RW	2	2.12	37	1.61	0.45	9.48	N	07/2013	Incumbent
29-2021.00	3.A.1	Related Work Experience	RW	3	1.40	37	1.39	0.18	9.92	N	07/2013	Incumbent
29-2021.00	3.A.1	Related Work Experience	RW	4	7.30	37	5.95	1.31	31.87	N	07/2013	Incumbent
29-2021.00	3.A.1	Related Work Experience	RW	5	3.57	37	2.07	1.08	11.11	N	07/2013	Incumbent
29-2021.00	3.A.1	Related Work Experience	RW	6	33.54	37	9.41	17.66	54.29	N	07/2013	Incumbent
29-2021.00	3.A.1	Related Work Experience	RW	7	0.78	37	0.81	0.10	6.09	N	07/2013	Incumbent
29-2021.00	3.A.1	Related Work Experience	RW	8	0.00	37	0.00	n/a	n/a	N	07/2013	Incumbent
29-2021.00	3.A.1	Related Work Experience	RW	9	0.00	37	0.00	n/a	n/a	N	07/2013	Incumbent
29-2021.00	3.A.1	Related Work Experience	RW	10	0.00	37	0.00	n/a	n/a	N	07/2013	Incumbent
29-2021.00	3.A.1	Related Work Experience	RW	11	0.00	37	0.00	n/a	n/a	N	07/2013	Incumbent
29-2021.00	3.A.2	On-Site or In-Plant Training	PT	1	63.16	37	9.14	43.59	79.18	N	07/2013	Incumbent
29-2021.00	3.A.2	On-Site or In-Plant Training	PT	2	14.88	37	7.36	5.11	36.21	N	07/2013	Incumbent
29-2021.00	3.A.2	On-Site or In-Plant Training	PT	3	1.58	37	1.61	0.20	11.58	N	07/2013	Incumbent
29-2021.00	3.A.2	On-Site or In-Plant Training	PT	4	12.08	37	7.78	3.01	37.78	N	07/2013	Incumbent
29-2021.00	3.A.2	On-Site or In-Plant Training	PT	5	1.40	37	1.39	0.18	9.92	N	07/2013	Incumbent
29-2021.00	3.A.2	On-Site or In-Plant Training	PT	6	6.90	37	5.41	1.33	29.01	N	07/2013	Incumbent
29-2021.00	3.A.2	On-Site or In-Plant Training	PT	7	0.00	37	0.00	n/a	n/a	N	07/2013	Incumbent
29-2021.00	3.A.2	On-Site or In-Plant Training	PT	8	0.00	37	0.00	n/a	n/a	N	07/2013	Incumbent
29-2021.00	3.A.2	On-Site or In-Plant Training	PT	9	0.00	37	0.00	n/a	n/a	N	07/2013	Incumbent
29-2021.00	3.A.3	On-the-Job Training	OJ	1	54.27	36	11.27	32.06	74.90	N	07/2013	Incumbent
29-2021.00	3.A.3	On-the-Job Training	OJ	2	20.57	36	8.71	8.07	43.33	N	07/2013	Incumbent
29-2021.00	3.A.3	On-the-Job Training	OJ	3	5.62	36	5.60	0.69	33.70	N	07/2013	Incumbent
29-2021.00	3.A.3	On-the-Job Training	OJ	4	11.56	36	7.34	2.95	35.98	N	07/2013	Incumbent
29-2021.00	3.A.3	On-the-Job Training	OJ	5	2.20	36	1.64	0.48	9.59	N	07/2013	Incumbent
29-2021.00	3.A.3	On-the-Job Training	OJ	6	5.78	36	5.75	0.71	34.37	N	07/2013	Incumbent
29-2021.00	3.A.3	On-the-Job Training	OJ	7	0.00	36	0.00	n/a	n/a	N	07/2013	Incumbent
29-2021.00	3.A.3	On-the-Job Training	OJ	8	0.00	36	0.00	n/a	n/a	N	07/2013	Incumbent
29-2021.00	3.A.3	On-the-Job Training	OJ	9	0.00	36	0.00	n/a	n/a	N	07/2013	Incumbent
29-2031.00	2.D.1	Required Level of Education	RL	1	0.00	40	0.00	n/a	n/a	N	07/2014	Incumbent
29-2031.00	2.D.1	Required Level of Education	RL	2	9.85	40	6.74	2.30	33.63	N	07/2014	Incumbent
29-2031.00	2.D.1	Required Level of Education	RL	3	12.85	40	8.11	3.30	38.95	N	07/2014	Incumbent
29-2031.00	2.D.1	Required Level of Education	RL	4	7.82	40	5.67	1.70	29.39	N	07/2014	Incumbent
29-2031.00	2.D.1	Required Level of Education	RL	5	62.90	40	10.56	40.43	80.90	N	07/2014	Incumbent
29-2031.00	2.D.1	Required Level of Education	RL	6	2.77	40	2.05	0.60	11.77	N	07/2014	Incumbent
29-2031.00	2.D.1	Required Level of Education	RL	7	0.00	40	0.00	n/a	n/a	N	07/2014	Incumbent
29-2031.00	2.D.1	Required Level of Education	RL	8	0.00	40	0.00	n/a	n/a	N	07/2014	Incumbent
29-2031.00	2.D.1	Required Level of Education	RL	9	0.00	40	0.00	n/a	n/a	N	07/2014	Incumbent
29-2031.00	2.D.1	Required Level of Education	RL	10	3.81	40	3.11	0.70	18.11	N	07/2014	Incumbent
29-2031.00	2.D.1	Required Level of Education	RL	11	0.00	40	0.00	n/a	n/a	N	07/2014	Incumbent
29-2031.00	2.D.1	Required Level of Education	RL	12	0.00	40	0.00	n/a	n/a	N	07/2014	Incumbent
29-2031.00	3.A.1	Related Work Experience	RW	1	6.72	39	5.12	1.36	27.33	N	07/2014	Incumbent
29-2031.00	3.A.1	Related Work Experience	RW	2	4.94	39	4.79	0.66	29.02	N	07/2014	Incumbent
29-2031.00	3.A.1	Related Work Experience	RW	3	0.00	39	0.00	n/a	n/a	N	07/2014	Incumbent
29-2031.00	3.A.1	Related Work Experience	RW	4	11.02	39	6.33	3.25	31.39	N	07/2014	Incumbent
29-2031.00	3.A.1	Related Work Experience	RW	5	20.49	39	8.72	8.02	43.24	N	07/2014	Incumbent
29-2031.00	3.A.1	Related Work Experience	RW	6	38.48	39	9.20	22.16	57.88	N	07/2014	Incumbent
29-2031.00	3.A.1	Related Work Experience	RW	7	18.34	39	8.08	7.00	40.10	N	07/2014	Incumbent
29-2031.00	3.A.1	Related Work Experience	RW	8	0.00	39	0.00	n/a	n/a	N	07/2014	Incumbent
29-2031.00	3.A.1	Related Work Experience	RW	9	0.00	39	0.00	n/a	n/a	N	07/2014	Incumbent
29-2031.00	3.A.1	Related Work Experience	RW	10	0.00	39	0.00	n/a	n/a	N	07/2014	Incumbent
29-2031.00	3.A.1	Related Work Experience	RW	11	0.00	39	0.00	n/a	n/a	N	07/2014	Incumbent
29-2031.00	3.A.2	On-Site or In-Plant Training	PT	1	11.08	40	5.98	3.52	29.84	N	07/2014	Incumbent
29-2031.00	3.A.2	On-Site or In-Plant Training	PT	2	21.70	40	8.17	9.48	42.29	N	07/2014	Incumbent
29-2031.00	3.A.2	On-Site or In-Plant Training	PT	3	15.18	40	7.41	5.29	36.44	N	07/2014	Incumbent
29-2031.00	3.A.2	On-Site or In-Plant Training	PT	4	8.71	40	7.73	1.32	40.55	N	07/2014	Incumbent
29-2031.00	3.A.2	On-Site or In-Plant Training	PT	5	22.93	40	9.30	9.31	46.30	N	07/2014	Incumbent
29-2031.00	3.A.2	On-Site or In-Plant Training	PT	6	20.41	40	8.44	8.22	42.32	N	07/2014	Incumbent
29-2031.00	3.A.2	On-Site or In-Plant Training	PT	7	0.00	40	0.00	n/a	n/a	N	07/2014	Incumbent
29-2031.00	3.A.2	On-Site or In-Plant Training	PT	8	0.00	40	0.00	n/a	n/a	N	07/2014	Incumbent
29-2031.00	3.A.2	On-Site or In-Plant Training	PT	9	0.00	40	0.00	n/a	n/a	N	07/2014	Incumbent
29-2031.00	3.A.3	On-the-Job Training	OJ	1	0.00	39	0.00	n/a	n/a	N	07/2014	Incumbent
29-2031.00	3.A.3	On-the-Job Training	OJ	2	22.86	39	7.70	10.91	41.76	N	07/2014	Incumbent
29-2031.00	3.A.3	On-the-Job Training	OJ	3	28.05	39	8.95	13.71	48.89	N	07/2014	Incumbent
29-2031.00	3.A.3	On-the-Job Training	OJ	4	8.72	39	4.78	2.75	24.37	N	07/2014	Incumbent
29-2031.00	3.A.3	On-the-Job Training	OJ	5	14.34	39	6.57	5.36	33.08	N	07/2014	Incumbent
29-2031.00	3.A.3	On-the-Job Training	OJ	6	20.85	39	8.82	8.20	43.73	N	07/2014	Incumbent
29-2031.00	3.A.3	On-the-Job Training	OJ	7	5.18	39	5.00	0.69	30.00	N	07/2014	Incumbent
29-2031.00	3.A.3	On-the-Job Training	OJ	8	0.00	39	0.00	n/a	n/a	N	07/2014	Incumbent
29-2031.00	3.A.3	On-the-Job Training	OJ	9	0.00	39	0.00	n/a	n/a	N	07/2014	Incumbent
29-2032.00	2.D.1	Required Level of Education	RL	1	0.00	33	0.00	n/a	n/a	N	07/2013	Incumbent
29-2032.00	2.D.1	Required Level of Education	RL	2	0.00	33	0.00	n/a	n/a	N	07/2013	Incumbent
29-2032.00	2.D.1	Required Level of Education	RL	3	19.34	33	8.27	7.53	41.39	N	07/2013	Incumbent
29-2032.00	2.D.1	Required Level of Education	RL	4	0.00	33	0.00	n/a	n/a	N	07/2013	Incumbent
29-2032.00	2.D.1	Required Level of Education	RL	5	47.13	33	6.61	34.18	60.47	N	07/2013	Incumbent
29-2032.00	2.D.1	Required Level of Education	RL	6	16.83	33	7.44	6.41	37.41	N	07/2013	Incumbent
29-2032.00	2.D.1	Required Level of Education	RL	7	0.00	33	0.00	n/a	n/a	N	07/2013	Incumbent
29-2032.00	2.D.1	Required Level of Education	RL	8	0.00	33	0.00	n/a	n/a	N	07/2013	Incumbent
29-2032.00	2.D.1	Required Level of Education	RL	9	0.00	33	0.00	n/a	n/a	N	07/2013	Incumbent
29-2032.00	2.D.1	Required Level of Education	RL	10	16.70	33	8.96	5.12	42.68	N	07/2013	Incumbent
29-2032.00	2.D.1	Required Level of Education	RL	11	0.00	33	0.00	n/a	n/a	N	07/2013	Incumbent
29-2032.00	2.D.1	Required Level of Education	RL	12	0.00	33	0.00	n/a	n/a	N	07/2013	Incumbent
29-2032.00	3.A.1	Related Work Experience	RW	1	12.62	34	6.91	3.88	34.07	N	07/2013	Incumbent
